小池電気,,,10,名詞,固有名詞,組織,,*,*,,,
小池電機,,,10,名詞,固有名詞,組織,,*,*,,,
コイシ,,,10,名詞,固有名詞,組織,,*,*,,,
コイズミ,,,10,名詞,固有名詞,組織,,*,*,,,
小泉,,,10,名詞,固有名詞,組織,,*,*,,,
小泉解体興業,,,10,名詞,固有名詞,組織,,*,*,,,
小泉神奈川,,,10,名詞,固有名詞,組織,,*,*,,,
小泉組,,,10,名詞,固有名詞,組織,,*,*,,,
小泉建業,,,10,名詞,固有名詞,組織,,*,*,,,
小泉工業,,,10,名詞,固有名詞,組織,,*,*,,,
　小泉工業,,,10,名詞,固有名詞,組織,,*,*,,,
小泉工務店,,,10,名詞,固有名詞,組織,,*,*,,,
小泉精機製作所,,,10,名詞,固有名詞,組織,,*,*,,,
小泉製作所,,,10,名詞,固有名詞,組織,,*,*,,,
小泉製作所,,,10,名詞,固有名詞,組織,,*,*,,,
小泉製麻,,,10,名詞,固有名詞,組織,,*,*,,,
小泉測機製作所,,,10,名詞,固有名詞,組織,,*,*,,,
小出製作所,,,10,名詞,固有名詞,組織,,*,*,,,
　小糸製作所,,,10,名詞,固有名詞,組織,,*,*,,,
コイト電工,,,10,名詞,固有名詞,組織,,*,*,,,
鯉丸,,,10,名詞,固有名詞,組織,,*,*,,,
コイワ,,,10,名詞,固有名詞,組織,,*,*,,,
コイワイ,,,10,名詞,固有名詞,組織,,*,*,,,
小岩井組,,,10,名詞,固有名詞,組織,,*,*,,,
小岩井農牧,,,10,名詞,固有名詞,組織,,*,*,,,
小岩金網,,,10,名詞,固有名詞,組織,,*,*,,,
小岩工業,,,10,名詞,固有名詞,組織,,*,*,,,
興亜開発,,,10,名詞,固有名詞,組織,,*,*,,,
興亜化成,,,10,名詞,固有名詞,組織,,*,*,,,
興亜技研,,,10,名詞,固有名詞,組織,,*,*,,,
興亜産業,,,10,名詞,固有名詞,組織,,*,*,,,
興亜紙器,,,10,名詞,固有名詞,組織,,*,*,,,
弘亜社,,,10,名詞,固有名詞,組織,,*,*,,,
高圧ガス工業,,,10,名詞,固有名詞,組織,,*,*,,,
光一工業,,,10,名詞,固有名詞,組織,,*,*,,,
コウエイ電機,,,10,名詞,固有名詞,組織,,*,*,,,
光栄,,,10,名詞,固有名詞,組織,,*,*,,,
光永,,,10,名詞,固有名詞,組織,,*,*,,,
幸栄,,,10,名詞,固有名詞,組織,,*,*,,,
光栄,,,10,名詞,固有名詞,組織,,*,*,,,
浩栄,,,10,名詞,固有名詞,組織,,*,*,,,
幸栄,,,10,名詞,固有名詞,組織,,*,*,,,
広栄印刷,,,10,名詞,固有名詞,組織,,*,*,,,
鋼栄エンジニアリング,,,10,名詞,固有名詞,組織,,*,*,,,
興栄化学,,,10,名詞,固有名詞,組織,,*,*,,,
広栄化学工業,,,10,名詞,固有名詞,組織,,*,*,,,
幸栄瓦工業,,,10,名詞,固有名詞,組織,,*,*,,,
光栄建技,,,10,名詞,固有名詞,組織,,*,*,,,
高栄健工,,,10,名詞,固有名詞,組織,,*,*,,,
興栄建設,,,10,名詞,固有名詞,組織,,*,*,,,
興栄建設,,,10,名詞,固有名詞,組織,,*,*,,,
興栄建設,,,10,名詞,固有名詞,組織,,*,*,,,
光栄工業,,,10,名詞,固有名詞,組織,,*,*,,,
光栄工業,,,10,名詞,固有名詞,組織,,*,*,,,
広栄工業所,,,10,名詞,固有名詞,組織,,*,*,,,
宏栄精機工業,,,10,名詞,固有名詞,組織,,*,*,,,
弘栄設備工業,,,10,名詞,固有名詞,組織,,*,*,,,
広栄電気,,,10,名詞,固有名詞,組織,,*,*,,,
光栄電子,,,10,名詞,固有名詞,組織,,*,*,,,
恒栄電設,,,10,名詞,固有名詞,組織,,*,*,,,
宏栄電線,,,10,名詞,固有名詞,組織,,*,*,,,
弘栄貿易,,,10,名詞,固有名詞,組織,,*,*,,,
高遠工業,,,10,名詞,固有名詞,組織,,*,*,,,
高科技研工業,,,10,名詞,固有名詞,組織,,*,*,,,
弘化産業,,,10,名詞,固有名詞,組織,,*,*,,,
高環境エンジニアリング,,,10,名詞,固有名詞,組織,,*,*,,,
甲賀高分子,,,10,名詞,固有名詞,組織,,*,*,,,
弘輝,,,10,名詞,固有名詞,組織,,*,*,,,
コウキ,,,10,名詞,固有名詞,組織,,*,*,,,
コウキ,,,10,名詞,固有名詞,組織,,*,*,,,
光輝化成,,,10,名詞,固有名詞,組織,,*,*,,,
高輝工業,,,10,名詞,固有名詞,組織,,*,*,,,
光輝社,,,10,名詞,固有名詞,組織,,*,*,,,
　宏機製作所,,,10,名詞,固有名詞,組織,,*,*,,,
恒久ビルサッシ,,,10,名詞,固有名詞,組織,,*,*,,,
工業技術研究所,,,10,名詞,固有名詞,組織,,*,*,,,
興銀リース,,,10,名詞,固有名詞,組織,,*,*,,,
航空電子ビジネスサポート,,,10,名詞,固有名詞,組織,,*,*,,,
高口精密工業,,,10,名詞,固有名詞,組織,,*,*,,,
光研,,,10,名詞,固有名詞,組織,,*,*,,,
工建産業,,,10,名詞,固有名詞,組織,,*,*,,,
興建産業,,,10,名詞,固有名詞,組織,,*,*,,,
広研社,,,10,名詞,固有名詞,組織,,*,*,,,
工研社,,,10,名詞,固有名詞,組織,,*,*,,,
広芸インテック,,,10,名詞,固有名詞,組織,,*,*,,,
工芸カラサワ,,,10,名詞,固有名詞,組織,,*,*,,,
鉱工産業,,,10,名詞,固有名詞,組織,,*,*,,,
興国インテック,,,10,名詞,固有名詞,組織,,*,*,,,
香西鍍金工業,,,10,名詞,固有名詞,組織,,*,*,,,
高坂工業,,,10,名詞,固有名詞,組織,,*,*,,,
香坂スプリング製作所,,,10,名詞,固有名詞,組織,,*,*,,,
　高坂製作所,,,10,名詞,固有名詞,組織,,*,*,,,
工材社,,,10,名詞,固有名詞,組織,,*,*,,,
光山電気工業,,,10,名詞,固有名詞,組織,,*,*,,,
甲州工業,,,10,名詞,固有名詞,組織,,*,*,,,
高周波精密,,,10,名詞,固有名詞,組織,,*,*,,,
高周波鋳造,,,10,名詞,固有名詞,組織,,*,*,,,
高周波熱錬,,,10,名詞,固有名詞,組織,,*,*,,,
宏春工業,,,10,名詞,固有名詞,組織,,*,*,,,
広松,,,10,名詞,固有名詞,組織,,*,*,,,
興正,,,10,名詞,固有名詞,組織,,*,*,,,
光昭,,,10,名詞,固有名詞,組織,,*,*,,,
高尚エンジニアリング,,,10,名詞,固有名詞,組織,,*,*,,,
光商建材,,,10,名詞,固有名詞,組織,,*,*,,,
工匠堂,,,10,名詞,固有名詞,組織,,*,*,,,
巧匠堂,,,10,名詞,固有名詞,組織,,*,*,,,
弘進,,,10,名詞,固有名詞,組織,,*,*,,,
広伸,,,10,名詞,固有名詞,組織,,*,*,,,
幸伸,,,10,名詞,固有名詞,組織,,*,*,,,
光進,,,10,名詞,固有名詞,組織,,*,*,,,
恒伸,,,10,名詞,固有名詞,組織,,*,*,,,
公神,,,10,名詞,固有名詞,組織,,*,*,,,
広進運輸,,,10,名詞,固有名詞,組織,,*,*,,,
光伸化成製作所,,,10,名詞,固有名詞,組織,,*,*,,,
浩伸技研,,,10,名詞,固有名詞,組織,,*,*,,,
貢新建業,,,10,名詞,固有名詞,組織,,*,*,,,
広進建材,,,10,名詞,固有名詞,組織,,*,*,,,
幸進建設,,,10,名詞,固有名詞,組織,,*,*,,,
弘新建設,,,10,名詞,固有名詞,組織,,*,*,,,
高伸建設,,,10,名詞,固有名詞,組織,,*,*,,,
光伸光学工業,,,10,名詞,固有名詞,組織,,*,*,,,
港振興業,,,10,名詞,固有名詞,組織,,*,*,,,
浩慎工業,,,10,名詞,固有名詞,組織,,*,*,,,
高進工業,,,10,名詞,固有名詞,組織,,*,*,,,
光伸産業,,,10,名詞,固有名詞,組織,,*,*,,,
弘進商事,,,10,名詞,固有名詞,組織,,*,*,,,
甲信水工,,,10,名詞,固有名詞,組織,,*,*,,,
弘伸精機,,,10,名詞,固有名詞,組織,,*,*,,,
工進精工所,,,10,名詞,固有名詞,組織,,*,*,,,
光真製作所,,,10,名詞,固有名詞,組織,,*,*,,,
光伸テック,,,10,名詞,固有名詞,組織,,*,*,,,
甲神電機,,,10,名詞,固有名詞,組織,,*,*,,,
高進電気,,,10,名詞,固有名詞,組織,,*,*,,,
光進電気工業,,,10,名詞,固有名詞,組織,,*,*,,,
甲神電機商会,,,10,名詞,固有名詞,組織,,*,*,,,
光伸電子,,,10,名詞,固有名詞,組織,,*,*,,,
江信特殊硝子,,,10,名詞,固有名詞,組織,,*,*,,,
広真ビルテック,,,10,名詞,固有名詞,組織,,*,*,,,
Ｋｏｕｊｉ,,,10,名詞,固有名詞,組織,,*,*,,,
こうじや,,,10,名詞,固有名詞,組織,,*,*,,,
高純度化学研究所,,,10,名詞,固有名詞,組織,,*,*,,,
高純度物質研究所,,,10,名詞,固有名詞,組織,,*,*,,,
光正,,,10,名詞,固有名詞,組織,,*,*,,,
光正,,,10,名詞,固有名詞,組織,,*,*,,,
コウセイ,,,10,名詞,固有名詞,組織,,*,*,,,
光星化学工業所,,,10,名詞,固有名詞,組織,,*,*,,,
廣成建設,,,10,名詞,固有名詞,組織,,*,*,,,
高精工業,,,10,名詞,固有名詞,組織,,*,*,,,
晃誠工業,,,10,名詞,固有名詞,組織,,*,*,,,
興盛工業所,,,10,名詞,固有名詞,組織,,*,*,,,
高成産業,,,10,名詞,固有名詞,組織,,*,*,,,
光誠産業,,,10,名詞,固有名詞,組織,,*,*,,,
恒星設備,,,10,名詞,固有名詞,組織,,*,*,,,
港西鉄工,,,10,名詞,固有名詞,組織,,*,*,,,
光誠電気工業,,,10,名詞,固有名詞,組織,,*,*,,,
幸成ハウジング,,,10,名詞,固有名詞,組織,,*,*,,,
公精プラント,,,10,名詞,固有名詞,組織,,*,*,,,
広宣,,,10,名詞,固有名詞,組織,,*,*,,,
高層,,,10,名詞,固有名詞,組織,,*,*,,,
高速,,,10,名詞,固有名詞,組織,,*,*,,,
光測舎,,,10,名詞,固有名詞,組織,,*,*,,,
構造工事,,,10,名詞,固有名詞,組織,,*,*,,,
構造システム,,,10,名詞,固有名詞,組織,,*,*,,,
構造総研,,,10,名詞,固有名詞,組織,,*,*,,,
構造体ビルド,,,10,名詞,固有名詞,組織,,*,*,,,
好太製作所,,,10,名詞,固有名詞,組織,,*,*,,,
宏大,,,10,名詞,固有名詞,組織,,*,*,,,
行大建設,,,10,名詞,固有名詞,組織,,*,*,,,
幸大ハイテック,,,10,名詞,固有名詞,組織,,*,*,,,
甲田建設,,,10,名詞,固有名詞,組織,,*,*,,,
コーダ興産,,,10,名詞,固有名詞,組織,,*,*,,,
高知クリエイト,,,10,名詞,固有名詞,組織,,*,*,,,
高知さんさんテレビ,,,10,名詞,固有名詞,組織,,*,*,,,
河内通商,,,10,名詞,固有名詞,組織,,*,*,,,
河内板金工業,,,10,名詞,固有名詞,組織,,*,*,,,
高知放送,,,10,名詞,固有名詞,組織,,*,*,,,
コウチヤマテック,,,10,名詞,固有名詞,組織,,*,*,,,
高知溶材,,,10,名詞,固有名詞,組織,,*,*,,,
交通システム電機,,,10,名詞,固有名詞,組織,,*,*,,,
神津精機,,,10,名詞,固有名詞,組織,,*,*,,,
神津精機,,,10,名詞,固有名詞,組織,,*,*,,,
光庭インフォ,,,10,名詞,固有名詞,組織,,*,*,,,
コウデン,,,10,名詞,固有名詞,組織,,*,*,,,
弘電工事,,,10,名詞,固有名詞,組織,,*,*,,,
興電社,,,10,名詞,固有名詞,組織,,*,*,,,
江電社,,,10,名詞,固有名詞,組織,,*,*,,,
興電舎,,,10,名詞,固有名詞,組織,,*,*,,,
興電舎,,,10,名詞,固有名詞,組織,,*,*,,,
浩電社,,,10,名詞,固有名詞,組織,,*,*,,,
光電社,,,10,名詞,固有名詞,組織,,*,*,,,
弘電社,,,10,名詞,固有名詞,組織,,*,*,,,
高電社,,,10,名詞,固有名詞,組織,,*,*,,,
興電舎商事,,,10,名詞,固有名詞,組織,,*,*,,,
光東,,,10,名詞,固有名詞,組織,,*,*,,,
香東電機,,,10,名詞,固有名詞,組織,,*,*,,,
光徳工業,,,10,名詞,固有名詞,組織,,*,*,,,
高徳打設,,,10,名詞,固有名詞,組織,,*,*,,,
光徳電興,,,10,名詞,固有名詞,組織,,*,*,,,
行動デザインセンター,,,10,名詞,固有名詞,組織,,*,*,,,
弘南,,,10,名詞,固有名詞,組織,,*,*,,,
光南工業,,,10,名詞,固有名詞,組織,,*,*,,,
晃南工業,,,10,名詞,固有名詞,組織,,*,*,,,
興南産業,,,10,名詞,固有名詞,組織,,*,*,,,
江南ジーテック,,,10,名詞,固有名詞,組織,,*,*,,,
晃南電機,,,10,名詞,固有名詞,組織,,*,*,,,
甲南フイック,,,10,名詞,固有名詞,組織,,*,*,,,
興南プラント工業,,,10,名詞,固有名詞,組織,,*,*,,,
宏日科技,,,10,名詞,固有名詞,組織,,*,*,,,
高野,,,10,名詞,固有名詞,組織,,*,*,,,
髙乃池金属製作所,,,10,名詞,固有名詞,組織,,*,*,,,
鴻池組,,,10,名詞,固有名詞,組織,,*,*,,,
鴻池ビルテクノ,,,10,名詞,固有名詞,組織,,*,*,,,
河野エレクトロニクス,,,10,名詞,固有名詞,組織,,*,*,,,
神島化学工業,,,10,名詞,固有名詞,組織,,*,*,,,
向野商事,,,10,名詞,固有名詞,組織,,*,*,,,
河野製作所,,,10,名詞,固有名詞,組織,,*,*,,,
河野塗装店,,,10,名詞,固有名詞,組織,,*,*,,,
光波,,,10,名詞,固有名詞,組織,,*,*,,,
鋼鈑商事,,,10,名詞,固有名詞,組織,,*,*,,,
甲府伊奈鋼業,,,10,名詞,固有名詞,組織,,*,*,,,
甲府紙器,,,10,名詞,固有名詞,組織,,*,*,,,
甲府精鋲,,,10,名詞,固有名詞,組織,,*,*,,,
甲府大一実業,,,10,名詞,固有名詞,組織,,*,*,,,
甲府電器部品,,,10,名詞,固有名詞,組織,,*,*,,,
光文工業,,,10,名詞,固有名詞,組織,,*,*,,,
高分子工材,,,10,名詞,固有名詞,組織,,*,*,,,
工文社,,,10,名詞,固有名詞,組織,,*,*,,,
耕文社,,,10,名詞,固有名詞,組織,,*,*,,,
神戸アドテック,,,10,名詞,固有名詞,組織,,*,*,,,
神戸インテリアセンター,,,10,名詞,固有名詞,組織,,*,*,,,
神戸宇部産業,,,10,名詞,固有名詞,組織,,*,*,,,
神戸エーアイテレコム,,,10,名詞,固有名詞,組織,,*,*,,,
神戸エンジニアリング,,,10,名詞,固有名詞,組織,,*,*,,,
神戸金属マーク製作所,,,10,名詞,固有名詞,組織,,*,*,,,
神戸工業試験場,,,10,名詞,固有名詞,組織,,*,*,,,
神戸工販,,,10,名詞,固有名詞,組織,,*,*,,,
神戸金剛コルメット製作所,,,10,名詞,固有名詞,組織,,*,*,,,
神戸サウス,,,10,名詞,固有名詞,組織,,*,*,,,
神戸ステンレス,,,10,名詞,固有名詞,組織,,*,*,,,
神戸製鋼所,,,10,名詞,固有名詞,組織,,*,*,,,
神戸製作所,,,10,名詞,固有名詞,組織,,*,*,,,
神戸設備工業,,,10,名詞,固有名詞,組織,,*,*,,,
神戸電機産業,,,10,名詞,固有名詞,組織,,*,*,,,
コウベパンチング,,,10,名詞,固有名詞,組織,,*,*,,,
神戸フォーラム,,,10,名詞,固有名詞,組織,,*,*,,,
神戸岬工業,,,10,名詞,固有名詞,組織,,*,*,,,
高宝工業,,,10,名詞,固有名詞,組織,,*,*,,,
皇鳳ＴＥＣＨ,,,10,名詞,固有名詞,組織,,*,*,,,
江北重機運輸,,,10,名詞,固有名詞,組織,,*,*,,,
興北煖房工業所,,,10,名詞,固有名詞,組織,,*,*,,,
康明製作所,,,10,名詞,固有名詞,組織,,*,*,,,
河本電機製作所,,,10,名詞,固有名詞,組織,,*,*,,,
高谷汚泥処理センター,,,10,名詞,固有名詞,組織,,*,*,,,
高友,,,10,名詞,固有名詞,組織,,*,*,,,
巧侑建設,,,10,名詞,固有名詞,組織,,*,*,,,
光洋,,,10,名詞,固有名詞,組織,,*,*,,,
光洋,,,10,名詞,固有名詞,組織,,*,*,,,
光陽,,,10,名詞,固有名詞,組織,,*,*,,,
昂洋,,,10,名詞,固有名詞,組織,,*,*,,,
江洋圧接,,,10,名詞,固有名詞,組織,,*,*,,,
幸養園,,,10,名詞,固有名詞,組織,,*,*,,,
晃陽エンジニアリング,,,10,名詞,固有名詞,組織,,*,*,,,
光洋化学,,,10,名詞,固有名詞,組織,,*,*,,,
光洋化学工業,,,10,名詞,固有名詞,組織,,*,*,,,
光洋金属工業,,,10,名詞,固有名詞,組織,,*,*,,,
光洋金属防蝕,,,10,名詞,固有名詞,組織,,*,*,,,
向洋技研,,,10,名詞,固有名詞,組織,,*,*,,,
光洋技研,,,10,名詞,固有名詞,組織,,*,*,,,
広洋技研,,,10,名詞,固有名詞,組織,,*,*,,,
高洋建設,,,10,名詞,固有名詞,組織,,*,*,,,
広洋建設工業,,,10,名詞,固有名詞,組織,,*,*,,,
光洋工業,,,10,名詞,固有名詞,組織,,*,*,,,
光洋興産,,,10,名詞,固有名詞,組織,,*,*,,,
光洋サーモシステム,,,10,名詞,固有名詞,組織,,*,*,,,
光洋産業,,,10,名詞,固有名詞,組織,,*,*,,,
浩洋産業,,,10,名詞,固有名詞,組織,,*,*,,,
弘陽写真社,,,10,名詞,固有名詞,組織,,*,*,,,
光陽商事,,,10,名詞,固有名詞,組織,,*,*,,,
光洋重機建設,,,10,名詞,固有名詞,組織,,*,*,,,
光洋スプリング工業,,,10,名詞,固有名詞,組織,,*,*,,,
光洋精機,,,10,名詞,固有名詞,組織,,*,*,,,
光洋精機,,,10,名詞,固有名詞,組織,,*,*,,,
光陽精機,,,10,名詞,固有名詞,組織,,*,*,,,
弘陽精工,,,10,名詞,固有名詞,組織,,*,*,,,
光洋石油,,,10,名詞,固有名詞,組織,,*,*,,,
光陽ダイキャスト工業,,,10,名詞,固有名詞,組織,,*,*,,,
光陽鋳造所,,,10,名詞,固有名詞,組織,,*,*,,,
弘陽電機,,,10,名詞,固有名詞,組織,,*,*,,,
向陽電気,,,10,名詞,固有名詞,組織,,*,*,,,
高洋電機,,,10,名詞,固有名詞,組織,,*,*,,,
興洋電気,,,10,名詞,固有名詞,組織,,*,*,,,
向洋電機土木,,,10,名詞,固有名詞,組織,,*,*,,,
光洋電子工業,,,10,名詞,固有名詞,組織,,*,*,,,
光陽電設,,,10,名詞,固有名詞,組織,,*,*,,,
光陽電設工業,,,10,名詞,固有名詞,組織,,*,*,,,
コウヨウ土木,,,10,名詞,固有名詞,組織,,*,*,,,
交洋ファインケミカル,,,10,名詞,固有名詞,組織,,*,*,,,
興陽物産,,,10,名詞,固有名詞,組織,,*,*,,,
光洋物流,,,10,名詞,固有名詞,組織,,*,*,,,
交洋貿易,,,10,名詞,固有名詞,組織,,*,*,,,
光洋マテリカ,,,10,名詞,固有名詞,組織,,*,*,,,
宏洋木材,,,10,名詞,固有名詞,組織,,*,*,,,
古浦産業,,,10,名詞,固有名詞,組織,,*,*,,,
興隆産業,,,10,名詞,固有名詞,組織,,*,*,,,
高菱,,,10,名詞,固有名詞,組織,,*,*,,,
高菱エンジ,,,10,名詞,固有名詞,組織,,*,*,,,
広陵工業,,,10,名詞,固有名詞,組織,,*,*,,,
高陵産業,,,10,名詞,固有名詞,組織,,*,*,,,
甲陵樹脂,,,10,名詞,固有名詞,組織,,*,*,,,
甲陵樹脂工業,,,10,名詞,固有名詞,組織,,*,*,,,
光菱電機,,,10,名詞,固有名詞,組織,,*,*,,,
高陵プラスチックス工業,,,10,名詞,固有名詞,組織,,*,*,,,
光輪技研,,,10,名詞,固有名詞,組織,,*,*,,,
光琳社,,,10,名詞,固有名詞,組織,,*,*,,,
光鈴電器,,,10,名詞,固有名詞,組織,,*,*,,,
幸和,,,10,名詞,固有名詞,組織,,*,*,,,
鋼和,,,10,名詞,固有名詞,組織,,*,*,,,
鋼和,,,10,名詞,固有名詞,組織,,*,*,,,
コウワ,,,10,名詞,固有名詞,組織,,*,*,,,
幸和,,,10,名詞,固有名詞,組織,,*,*,,,
弘和,,,10,名詞,固有名詞,組織,,*,*,,,
光和,,,10,名詞,固有名詞,組織,,*,*,,,
光和エンジニアリング,,,10,名詞,固有名詞,組織,,*,*,,,
宏和エンジニアリング,,,10,名詞,固有名詞,組織,,*,*,,,
興和化成,,,10,名詞,固有名詞,組織,,*,*,,,
宏和機械工業,,,10,名詞,固有名詞,組織,,*,*,,,
宏和金属,,,10,名詞,固有名詞,組織,,*,*,,,
興和金属,,,10,名詞,固有名詞,組織,,*,*,,,
貢和技研,,,10,名詞,固有名詞,組織,,*,*,,,
宏和技建,,,10,名詞,固有名詞,組織,,*,*,,,
廣和技研,,,10,名詞,固有名詞,組織,,*,*,,,
廣和技研,,,10,名詞,固有名詞,組織,,*,*,,,
幸和技研,,,10,名詞,固有名詞,組織,,*,*,,,
幸和建工,,,10,名詞,固有名詞,組織,,*,*,,,
孝和建商,,,10,名詞,固有名詞,組織,,*,*,,,
弘和建商,,,10,名詞,固有名詞,組織,,*,*,,,
光和建設,,,10,名詞,固有名詞,組織,,*,*,,,
光和建設,,,10,名詞,固有名詞,組織,,*,*,,,
幸和建設興業,,,10,名詞,固有名詞,組織,,*,*,,,
光和建装,,,10,名詞,固有名詞,組織,,*,*,,,
光和建装工業,,,10,名詞,固有名詞,組織,,*,*,,,
興和光学,,,10,名詞,固有名詞,組織,,*,*,,,
興和工業,,,10,名詞,固有名詞,組織,,*,*,,,
宏和工業,,,10,名詞,固有名詞,組織,,*,*,,,
晃和工業,,,10,名詞,固有名詞,組織,,*,*,,,
恒和工業,,,10,名詞,固有名詞,組織,,*,*,,,
光和工業,,,10,名詞,固有名詞,組織,,*,*,,,
興和工業,,,10,名詞,固有名詞,組織,,*,*,,,
康和工業,,,10,名詞,固有名詞,組織,,*,*,,,
興和工業所,,,10,名詞,固有名詞,組織,,*,*,,,
高和工務店,,,10,名詞,固有名詞,組織,,*,*,,,
光和コンピューター,,,10,名詞,固有名詞,組織,,*,*,,,
興和紙器,,,10,名詞,固有名詞,組織,,*,*,,,
宏和商事,,,10,名詞,固有名詞,組織,,*,*,,,
光和商事,,,10,名詞,固有名詞,組織,,*,*,,,
光和精機製作所,,,10,名詞,固有名詞,組織,,*,*,,,
晃和設備,,,10,名詞,固有名詞,組織,,*,*,,,
晃和通信,,,10,名詞,固有名詞,組織,,*,*,,,
コウワテック,,,10,名詞,固有名詞,組織,,*,*,,,
幸和電機,,,10,名詞,固有名詞,組織,,*,*,,,
興和電気,,,10,名詞,固有名詞,組織,,*,*,,,
弘和電気,,,10,名詞,固有名詞,組織,,*,*,,,
光和電機,,,10,名詞,固有名詞,組織,,*,*,,,
高和電氣工業,,,10,名詞,固有名詞,組織,,*,*,,,
弘和電材社,,,10,名詞,固有名詞,組織,,*,*,,,
光和電子,,,10,名詞,固有名詞,組織,,*,*,,,
興和電設,,,10,名詞,固有名詞,組織,,*,*,,,
光和物産,,,10,名詞,固有名詞,組織,,*,*,,,
光和プリント,,,10,名詞,固有名詞,組織,,*,*,,,
光和マイクロプロジェクト,,,10,名詞,固有名詞,組織,,*,*,,,
郡山エービーシー建材,,,10,名詞,固有名詞,組織,,*,*,,,
郡山建設,,,10,名詞,固有名詞,組織,,*,*,,,
郡山シーリング,,,10,名詞,固有名詞,組織,,*,*,,,
郡リース,,,10,名詞,固有名詞,組織,,*,*,,,
小鍛冶組,,,10,名詞,固有名詞,組織,,*,*,,,
小勝左官工業,,,10,名詞,固有名詞,組織,,*,*,,,
古賀,,,10,名詞,固有名詞,組織,,*,*,,,
古賀金属工業,,,10,名詞,固有名詞,組織,,*,*,,,
古賀スティール・パートナーズ,,,10,名詞,固有名詞,組織,,*,*,,,
古河製作所,,,10,名詞,固有名詞,組織,,*,*,,,
古賀電機,,,10,名詞,固有名詞,組織,,*,*,,,
古賀塗装産業,,,10,名詞,固有名詞,組織,,*,*,,,
コガネイ,,,10,名詞,固有名詞,組織,,*,*,,,
小金澤硝子,,,10,名詞,固有名詞,組織,,*,*,,,
黄金メッキ工場,,,10,名詞,固有名詞,組織,,*,*,,,
古川ガラス工業,,,10,名詞,固有名詞,組織,,*,*,,,
コギト,,,10,名詞,固有名詞,組織,,*,*,,,
コクエイ,,,10,名詞,固有名詞,組織,,*,*,,,
コクゴ,,,10,名詞,固有名詞,組織,,*,*,,,
国際紙パルプ商事,,,10,名詞,固有名詞,組織,,*,*,,,
国際技建,,,10,名詞,固有名詞,組織,,*,*,,,
国際建資,,,10,名詞,固有名詞,組織,,*,*,,,
国際興業,,,10,名詞,固有名詞,組織,,*,*,,,
国際商事,,,10,名詞,固有名詞,組織,,*,*,,,
国際スプリング,,,10,名詞,固有名詞,組織,,*,*,,,
国際装飾,,,10,名詞,固有名詞,組織,,*,*,,,
国際チャート,,,10,名詞,固有名詞,組織,,*,*,,,
国際通信企画,,,10,名詞,固有名詞,組織,,*,*,,,
国際テクノ,,,10,名詞,固有名詞,組織,,*,*,,,
国際電気工業　,,,10,名詞,固有名詞,組織,,*,*,,,
国際電気セミコンダクターサービス,,,10,名詞,固有名詞,組織,,*,*,,,
国際電工,,,10,名詞,固有名詞,組織,,*,*,,,
国際電子,,,10,名詞,固有名詞,組織,,*,*,,,
国際電子科学,,,10,名詞,固有名詞,組織,,*,*,,,
国際バイオ,,,10,名詞,固有名詞,組織,,*,*,,,
コクサク,,,10,名詞,固有名詞,組織,,*,*,,,
国産化学,,,10,名詞,固有名詞,組織,,*,*,,,
国精工業,,,10,名詞,固有名詞,組織,,*,*,,,
国土開発工業,,,10,名詞,固有名詞,組織,,*,*,,,
国土測建,,,10,名詞,固有名詞,組織,,*,*,,,
国土ブレーンワーク,,,10,名詞,固有名詞,組織,,*,*,,,
コクフウ,,,10,名詞,固有名詞,組織,,*,*,,,
国府運送,,,10,名詞,固有名詞,組織,,*,*,,,
国府清水建設,,,10,名詞,固有名詞,組織,,*,*,,,
コクブ,,,10,名詞,固有名詞,組織,,*,*,,,
コクブコーポレーション,,,10,名詞,固有名詞,組織,,*,*,,,
国分工務店,,,10,名詞,固有名詞,組織,,*,*,,,
国分精工,,,10,名詞,固有名詞,組織,,*,*,,,
国分電機,,,10,名詞,固有名詞,組織,,*,*,,,
小久保製作所,,,10,名詞,固有名詞,組織,,*,*,,,
小久保鉄筋工業,,,10,名詞,固有名詞,組織,,*,*,,,
国勇工業,,,10,名詞,固有名詞,組織,,*,*,,,
コクヨ,,,10,名詞,固有名詞,組織,,*,*,,,
國陽電興,,,10,名詞,固有名詞,組織,,*,*,,,
コクヨエンジニアリング＆テクノロジー,,,10,名詞,固有名詞,組織,,*,*,,,
コクヨ山陽四国販売,,,10,名詞,固有名詞,組織,,*,*,,,
コクヨ東北販売,,,10,名詞,固有名詞,組織,,*,*,,,
コクヨ北陸新潟販売,,,10,名詞,固有名詞,組織,,*,*,,,
コクヨ北海道販売,,,10,名詞,固有名詞,組織,,*,*,,,
コクヨマーケティング,,,10,名詞,固有名詞,組織,,*,*,,,
小倉武田産業,,,10,名詞,固有名詞,組織,,*,*,,,
コグニザントジャパン,,,10,名詞,固有名詞,組織,,*,*,,,
コグネックス,,,10,名詞,固有名詞,組織,,*,*,,,
小暮工業,,,10,名詞,固有名詞,組織,,*,*,,,
九重電気,,,10,名詞,固有名詞,組織,,*,*,,,
ココプラス,,,10,名詞,固有名詞,組織,,*,*,,,
ココリサーチ,,,10,名詞,固有名詞,組織,,*,*,,,
コサージュ,,,10,名詞,固有名詞,組織,,*,*,,,
コサインシステムズ,,,10,名詞,固有名詞,組織,,*,*,,,
小阪金網,,,10,名詞,固有名詞,組織,,*,*,,,
