キ,210071,九東コンクリート株式会社,810-0074,福岡県福岡市中央区大手門２−９−１２,2017/11/28,
キ,102168,九動システム株式会社,812-0016,福岡市博多区博多駅南５−６−１５,2019/01/21,
キ,211428,株式会社九南,880-0912,宮崎県宮崎市大字赤江２番地,2019/11/04,http://www.kyunan.co.jp/
キ,211855,キュウニチ株式会社,816-0807,福岡県春日市宝町１丁目１番地３,2017/09/22,http://www2.ocn.ne.jp/~q-nichi/
キ,227484,株式会社協友防災工業,157-0071,東京都世田谷区千歳台５−２５−１０,2018/02/28,
キ,212360,株式会社久和,816-0814,福岡県春日市春日９丁目８８番地,2018/10/24,
キ,102663,キユーピー株式会社,150-0002,東京都渋谷区渋谷１−４−１３,2018/04/08,http://www.kewpie.co.jp
キ,154020,株式会社九州鉄鋼センター,800-0321,福岡県京都郡苅田町新浜町１−２５,2018/05/11,
キ,224531,株式会社キョーエイ,531-0064,大阪府大阪市北区国分寺１−２−１,2019/04/01,http://www.kyooei.co.jp
キ,128649,株式会社キョークロ,607-8146,京都市山科区東野舞台町５−５,2019/12/28,http://www.kyochro.co.jp/
キ,103489,キョーセー株式会社,915-8577,福井県越前市妙法寺町２９−２,2017/10/24,http://www.kiosei.co.jp/
キ,223590,株式会社キョーセイ,613-0024,京都府久世郡久御山町森川端８５,2018/10/01,
キ,122219,株式会社キョードー,703-8216,岡山市東区宍甘３７０,2020/03/13,http://www.kyodo-dnet.co.jp
キ,102066,キョーユー株式会社,987-0006,宮城県遠田郡美里町関根字新苗代江１４９−１,2018/12/25,http://www.kyoyu.jp
キ,125555,株式会社キョーライト,600-8814,京都市下京区中堂寺庄ノ内町３９,2017/06/17,http://www.kyolite.co.jp/
キ,112150,キョーラク株式会社,541-0048,大阪市中央区瓦町２−３−１０,2017/06/20,http://www.krk.co.jp
キ,222592,キョーワ株式会社,541-0056,大阪府大阪市中央区久太郎町４−１−３　大阪センタービル７Ｆ,2018/01/01,http://www.kyowa-inc.co.jp
キ,211699,キョーワ北海道株式会社,006-0077,北海道千歳市上長都１０２７−４,2017/06/15,http://www.kyowa-inc.co.jp/hokkaido/
キ,122067,株式会社協育,110-0015,東京都台東区東上野１−８−３,2018/12/25,http://www.kg-kyouiku.co.jp/
キ,211170,教育産業株式会社,460-0002,愛知県名古屋市中区丸の内三丁目１８番２８号,2019/05/31,http://www.ksg.co.jp/
キ,104519,株式会社キョウエイ,144-0045,東京都大田区南六郷１−１１−２,2019/08/30,http://kyoei-biz.co.jp
キ,112872,株式会社共栄,869-5433,熊本県葦北郡芦北町八幡１７−３,2018/10/10,
キ,125663,株式会社京栄,180-0003,東京都武蔵野市吉祥寺南町４−４−１９,2017/07/19,http://www.k-kyoei.jp/
キ,126794,有限会社共栄,946-0105,新潟県魚沼市宮沢新田１０１−１１０,2018/04/04,
キ,224492,株式会社協栄,536-0006,大阪府大阪市城東区野江３−２７−１３,2019/04/01,
キ,229216,株式会社共栄,939-2362,富山県富山市八尾町奥田９２−１０,2019/07/31,
キ,210906,共栄運輸株式会社,292-0838,千葉県木更津市潮浜２−１−２３,2019/02/09,
キ,214433,株式会社共栄運輸商会,221-0005,神奈川県横浜市神奈川区松見町２−５９２,2019/10/18,http://kyoueiunyushoukai.com
キ,126748,共栄エンジニアリング株式会社,959-1961,新潟県阿賀野市山倉１９１２−２,2018/03/17,http://www.kyoeieng.co.jp/
キ,112125,共栄化成工業株式会社,463-0070,名古屋市守山区新守山３５０１,2018/10/23,
キ,222614,共栄機械工事株式会社,247-0051,神奈川県鎌倉市岩瀬１−２１−７,2018/01/01,http://www.kyoei-kikai.com
キ,112053,共栄機工株式会社,194-0004,東京都町田市鶴間３１２,2018/07/14,http://www.kyoei-kiko.com
キ,120914,共栄機工株式会社,930-0015,富山市於保多町４−１０,2018/02/25,
キ,120918,協栄金属工業株式会社,573-0102,大阪府枚方市長尾家具町２−４−５,2018/02/26,http://www.kyoei-osaka.co.jp/
キ,223328,株式会社協栄組,156-0042,東京都世田谷区羽根木２丁目１８番６号,2018/07/01,http://www.kyoeigumi.co.jp
キ,214304,株式会社共栄グリーンサービス,252-0237,神奈川県相模原市中央区千代田５−４−１７,2019/07/26,
キ,129604,協栄ケミカル株式会社,130-0001,東京都墨田区吾妻橋２−３−９,2018/11/24,http://www.kyoei-c.com/
キ,222244,共栄建産株式会社,761-8075,香川県高松市多肥下町２１番７,2017/09/01,http://www.kyoei-kensann.co.jp
キ,210973,共栄建材株式会社,465-0012,愛知県名古屋市名東区文教台１−９３１,2019/03/09,
キ,220059,株式会社共栄建設,064-0810,北海道札幌市中央区南１０条西１丁目４１７番地,2019/02/01,http://kyouei-kensetsu.jimbo.com
キ,229190,有限会社協栄建設,276-0046,千葉県八千代市大和田新田４６９−２３２,2019/07/18,
キ,222660,共栄建装株式会社,501-6115,岐阜県岐阜市柳津町丸野５−４２−２,2018/02/01,
キ,112108,共栄工業株式会社,394-0005,長野県岡谷市山下町１−１５−３,2020/01/29,http://www.kyoei-k.co.jp
キ,122287,協栄興業株式会社,476-8510,愛知県東海市南柴田町ルノ割４２６−４,2020/02/21,http://kyoeikg.co.jp/
キ,125676,共栄工業株式会社,142-0062,東京都品川区小山１−７−１８,2017/07/21,
キ,210298,共栄工業株式会社,501-0303,岐阜県瑞穂市森２３２−３,2018/04/28,
キ,223446,協榮工業株式会社,289-1124,千葉県八街市山田台７８０番地,2018/08/01,http://www.kyoeiltd.co.jp/
キ,224557,株式会社共栄工業,809-0002,福岡県中間市大字中底井野字砂堀１１６４−１７,2019/04/01,http://k-kougyo.net
キ,226030,有限会社共栄工業,856-0806,長崎県大村市富の原２丁目９４４番地２,2019/09/01,
キ,228214,株式会社協栄工業,144-0034,東京都大田区西糀谷１−８−２０,2018/06/29,
キ,229513,株式会社共栄興業,333-0842,埼玉県川口市前川２丁目１番１５号,2020/02/21,
キ,213721,協榮工業仙台株式会社,982-0803,宮城県仙台市太白区金剛沢２−１−３９,2018/06/02,
キ,500169,協栄ゴム化学株式会社,174-0076,東京都板橋区上板橋３−２０−７,2017/12/09,
キ,102559,共栄産業株式会社,637-0028,奈良県五條市原町２７１,2019/05/13,
キ,102640,協栄産業株式会社,150-8585,東京都渋谷区松涛２−２０−４,2018/06/05,http://www.kyoei.co.jp
キ,112229,共栄産業株式会社,211-0051,川崎市中原区宮内２−２６−３６,2017/06/04,http://www.kyouei-sg.co.jp
キ,123769,協栄産業株式会社,537-0014,大阪市東成区大今里西３−６−８−２０１,2019/04/05,http://www.kyoei-sg.co.jp
キ,222346,共英産業株式会社,573-0171,大阪府枚方市北山１−８−１,2017/11/01,www.kyoeisangyo-ltd.co.jp
キ,124326,有限会社共栄紙器,462-0802,名古屋市北区上飯田北町３−３１,2019/07/05,http://www.kyoei-shiki.co.jp
キ,224399,株式会社共栄社,427-0022,静岡県島田市本通１−２９０２−３５,2019/04/01,http://www1.odn.ne.jp/~kyoeisya
キ,226279,株式会社共栄社,231-0013,神奈川県横浜市中区住吉町２丁目２４番地,2019/12/01,http://www.kyoei-sha.co.jp/
キ,122127,株式会社共栄商会,920-0867,金沢市長土塀２−１８−３３,2019/06/01,
キ,128819,共栄商会,552-0021,大阪市港区築港１−９−１−７０３,2020/02/29,
キ,100739,有限会社協栄商工,739-0412,広島県廿日市市宮島口西１−４−１−２０８,2017/05/12,
キ,503817,株式会社共栄商事,150-0022,東京都渋谷区恵比寿南１−１７−７,2017/08/23,http://www.kyoei-shoji.co.jp
キ,125496,共栄実業株式会社,611-0041,京都府宇治市槇島町本屋敷３０,2017/06/10,http://www.kyoto-kyoei.com
キ,112265,共栄精機株式会社,808-0109,北九州市若松区南二島２−５−１２,2020/02/24,http://kyoei-seiki.jp/
キ,100878,有限会社協栄精機製作所,252-0131,神奈川県相模原市緑区西橋本１−５−２８,2017/09/20,
キ,100528,株式会社協栄製作所,637-0014,奈良県五條市住川町１３８７,2019/12/28,http://www.neji-kyoeiseisakusyo.co.jp
キ,112478,株式会社共栄製作所,157-0071,東京都世田谷区千歳台２−１８−１７,2018/09/21,http://kyoei-jp.com/
キ,103422,株式会社共栄製作所,133-0043,東京都江戸川区松本２−３３−２,2017/09/26,
キ,104369,共栄製薬株式会社,277-0886,千葉県柏市西柏台１−１５−４,2019/04/18,http://www.kyoei-pharm.jp/
キ,214139,株式会社共栄仙台,983-0005,宮城県仙台市宮城野区福室字平柳８４番地,2019/04/12,
キ,122340,株式会社協栄ダイカスト,252-0132,神奈川県相模原市緑区橋本台３−５−１２,2017/06/10,http://www.kyouei-dc.com
キ,122077,共栄通信工業株式会社,150-0011,東京都渋谷区東３−１−９,2018/12/25,http://www.kyoei-tsushin.co.jp/
キ,224501,株式会社共栄鉄筋,501-6133,岐阜県岐阜市日置江６−４２−１,2019/04/01,
キ,223748,共栄鉄筋工業株式会社,310-0843,茨城県水戸市元石川町２５２２−１２,2018/11/01,
キ,101317,株式会社共栄テック,024-0335,岩手県北上市和賀町後藤２地割４８−６,2018/05/01,http://www.kyoei-tech.com/
キ,112047,協栄電気株式会社,105-8588,東京都港区芝大門２−１−１９,2017/11/25,http://www.kyoei-denki.com
キ,128792,有限会社共栄電機,849-4152,佐賀県西松浦郡有田町広瀬甲１００９−４,2020/02/20,http://www.kyouei-saga.co.jp/
キ,229936,協栄電気興業株式会社,380-0913,長野県長野市川合新田３５２５,2017/09/05,
キ,225393,共栄電業株式会社,540-0012,大阪府大阪市中央区谷町２丁目６番４号,2019/06/01,http://www.kyouei-den.co.jp
キ,502148,共栄電工株式会社,394-0048,長野県岡谷市川岸上１−１７−７,2020/01/27,http://www.kyoei-dk.co.jp/
キ,112025,共栄電資株式会社,162-8646,東京都新宿区馬場下町１４,2017/08/26,http://www.kyoeidenshi.co.jp/
キ,112446,協栄電子株式会社,113-0034,東京都文京区湯島３−１２−１,2018/08/24,http://www.kyoei-electronic.co.jp
キ,122163,株式会社共栄電子,919-0602,福井県あわら市菅野７０−１−１８,2019/11/06,http://www.kyoei-fukui.jp/
キ,501826,株式会社　京永堂,113-0034,東京都文京区湯島２−１−１１,2019/06/03,http://www.kyoueido.co.jp
キ,122248,京栄ニチユ株式会社,617-0004,京都府向日市鶏冠井町馬司１８,2017/05/24,http://www.kyoei-ni.co.jp/
キ,103000,協栄二葉エンジニアリング株式会社,101-0063,東京都千代田区神田淡路町１−４−３　ＨＴ淡路町ビル７階,2020/02/05,http://www.kfehk.com
キ,112495,共英油化株式会社,663-8142,兵庫県西宮市鳴尾浜１−１６−１２,2018/05/26,
キ,224866,株式会社共栄緑化,373-0853,群馬県太田市浜町７３−１２,2019/04/01,
キ,227566,協栄ルーフ工業株式会社,053-0814,北海道苫小牧市字糸井４０２番１５,2018/03/09,http://www.kyoei-roof.com
キ,122933,協業組合　三重印刷センター,515-0053,三重県松阪市広陽町６,2018/12/24,http://www.mie-insatsu.com/
キ,122124,株式会社京光製作所,611-0042,京都府宇治市小倉町天王７０−２,2019/06/28,http://www.kyoko-ss.co.jp
キ,123658,株式会社京埼工業,355-0011,埼玉県東松山市加美町６−６,2019/03/01,
キ,112033,京西電機株式会社,193-0835,東京都八王子市千人町４−７−１７,2018/07/11,http://www.kyosai.co.jp
キ,112161,株式会社京才電機製作所,479-0002,愛知県常滑市久米字池田２００,2019/09/30,http://www.kyosaiele.co.jp
キ,502017,株式会社京三製作所,230-0031,神奈川県横浜市鶴見区平安町２−２９−１,2017/11/01,http://www.kyosan.co.jp
キ,112120,株式会社京写,613-0024,京都府久世郡久御山町森３００,2017/05/31,http://www.kyosha.co.jp/
キ,112005,株式会社共ショウ,103-0014,東京都中央区日本橋蛎殻町１−１２−６,2017/08/20,http://www.e-kyosho.co.jp/
キ,213274,株式会社共ショウ,103-0014,東京都中央区日本橋蛎殻町１−１２−６,2017/06/17,
キ,101916,株式会社共伸,325-0033,栃木県那須塩原市埼玉１,2018/11/20,http://www.ksn-g.co.jp/
キ,103544,株式会社共伸,254-0082,神奈川県平塚市東豊田４８０,2017/12/22,http://www.kk-kyoshin.co.jp
キ,112444,株式会社協伸,542-0066,大阪市中央区瓦屋町１−１２−１０,2018/07/05,http://www.kyoshin-oosaka.co.jp
キ,122794,株式会社共進,392-0015,長野県諏訪市中洲４６５０,2018/11/19,http://www.kyoshin-h.com/
キ,126879,株式会社共進,018-0144,秋田県にかほ市象潟町字中谷地３４−１２,2018/05/29,http://www.kyoshinss.co.jp/
キ,129510,株式会社協伸,101-0035,東京都千代田区神田紺屋町１５,2018/07/16,http://www.h-kyoshin.co.jp
キ,213820,共進株式会社,701-0204,岡山県岡山市南区大福１２２３−８８,2018/08/25,
キ,100712,株式会社協真エンジニアリング,334-0074,埼玉県川口市江戸１−１７−３２,2017/04/21,http://www.kyosin-eng.com
キ,221038,協新企業株式会社,460-0014,愛知県名古屋市中区富士見町１−９,2019/01/01,
キ,100701,共進機工株式会社,174-0042,東京都板橋区東坂下２−１０−１８,2020/04/18,
キ,500049,共進金属工業株式会社,547-0006,大阪府大阪市平野区加美正覚寺４丁目６番２１号,2017/08/05,http://www.kyosin-kk.co.jp
キ,211288,共進建工株式会社,814-0033,福岡県福岡市早良区有田１丁目３０番１７号,2019/07/21,http://www.kyoshin-kenko.co.jp
キ,213756,共進建設株式会社,381-0014,長野県長野市大字北尾張部字北三丁７７２−６,2018/07/14,
キ,122350,協伸鋼機株式会社,452-0822,名古屋市西区中小田井４−２５１,2017/06/12,
キ,102133,共進工業株式会社,370-0523,群馬県邑楽郡大泉町吉田１２２１,2019/01/15,
キ,124709,共進興業株式会社,230-0031,横浜市鶴見区平安町２−７,2019/12/13,http://kyoushin-kougyou.com
キ,124382,共信コミュニケーションズ株式会社,141-0001,東京都品川区北品川５−９−１１　大崎ＭＴビル４Ｆ,2019/07/23,http://www.kycom.co.jp
キ,128770,株式会社協進サクセス,370-0883,群馬県高崎市上豊岡町１０５５−２,2020/02/12,http://www.kyoushin-s.jp/
キ,102265,共進精機株式会社,601-8114,京都市南区上鳥羽南鉾立町３７−１,2019/11/27,http://www.k-kyosin.co.jp
キ,103459,共進精機株式会社,212-0032,神奈川県川崎市幸区新川崎２−１０,2017/10/10,http://www.kyoshin-ksk.co.jp/
キ,120234,共進精器株式会社,561-0805,大阪府豊中市原田南１−４−２３,2017/08/05,http://www.kyoshinseiki.co.jp
キ,102738,有限会社共進精工,990-2171,山形県山形市大字七浦２６５−３,2019/08/09,https://www.facebook.com/kyoshinseikou
キ,129762,株式会社協進精工,125-0053,東京都葛飾区鎌倉４−１６−１,2019/01/21,http://www.kyousin-seikou.com/
キ,122190,株式会社協新製作所,350-0157,埼玉県比企郡川島町下伊草２７９−１,2018/08/05,http://www.kyoshin-works.com/
キ,124747,株式会社協進製作所,181-0002,東京都三鷹市牟礼６−２４−６,2019/12/22,http://www.e-kyosin.com
キ,121821,共進電機株式会社,601-8865,京都市下京区七条御所ノ内西町１８番地,2018/06/11,http://www.kyoshin-electric.co.jp
キ,122230,株式会社共伸電機製作所,671-1223,兵庫県姫路市網干区坂上２７３,2019/11/29,
キ,102721,株式会社共成,594-1157,大阪府和泉市あゆみ野２−３−５,2019/07/29,http://kyosei-ltd.com
キ,122241,株式会社協成,162-0843,東京都新宿区市谷田町２−３７　千代田ビル２Ｆ,2020/03/22,http://kyoseiltd.co.jp
キ,102843,共生化学株式会社,530-0037,大阪市北区松ケ枝町５−２,2018/09/21,
キ,211209,共成建設株式会社,330-0852,埼玉県さいたま市大宮区大成町３丁目３５４番地２,2019/06/17,http://www.acity2001.co.jp/kyosei
キ,123423,共成電機株式会社,110-0005,東京都台東区上野３−５−４,2019/02/02,http://www.kyohsei.co.jp
キ,112375,京石産業株式会社,600-8320,京都市下京区西洞院七条上る福本町４０５,2017/10/05,http://www.kyosekisangyo.co.jp
キ,122061,京セミ株式会社,612-8201,京都市伏見区恵美酒町９４９−２,2019/02/26,http://www.kyosemi.co.jp
キ,101240,京セラ株式会社,612-8501,京都市伏見区竹田鳥羽殿町６,2017/07/30,http://www.kyocera.co.jp/
キ,102110,京セラ株式会社,612-8501,京都市伏見区竹田鳥羽殿町６,2019/11/09,http://www.kyocera.co.jp/
キ,102222,京セラ株式会社,612-8501,京都市伏見区竹田鳥羽殿町６,2019/06/14,http://www.kyocera.co.jp
キ,106260,京セラ株式会社,612-8501,京都市伏見区竹田鳥羽殿町６,2019/12/20,http://www.kyocera.co.jp/
キ,115297,京セラ株式会社,612-8501,京都市伏見区竹田鳥羽殿町６,2018/05/31,http://www.kyocera.co.jp
キ,120175,京セラ株式会社,612-8501,京都府京都市伏見区竹田鳥羽殿町６,2017/07/30,http://www.kyocera.co.jp/
キ,123595,京セラ株式会社,612-8501,京都府京都市伏見区竹田鳥羽殿町６,2019/02/17,http://www.kyocera.co.jp/
キ,112821,京セラオプテック株式会社,198-0003,東京都青梅市小曾木３−１７７８,2018/10/24,http://www.kyocera-optec.jp
キ,100015,京セラコミュニケーションシステム株式会社,612-8450,京都市伏見区竹田鳥羽殿町６（京セラ本社ビル内）,2019/06/21,http://www.kccs.co.jp
キ,101830,京セラディスプレイ株式会社,520-2362,滋賀県野洲市市三宅６４１−１,2018/08/07,http://www.kyocera-display.co.jp/
キ,108165,京セラドキュメントソリューションズ株式会社,540-8585,大阪市中央区玉造１−２−２８,2018/04/08,http://www.kyoceradocumentsolutions.co.jp
キ,124319,京セラメディカル株式会社,532-0003,大阪市淀川区宮原３−３−３１　上村ニッセイビル９Ｆ,2019/07/01,http://kyocera-md.jp/
キ,211973,協拓建設株式会社,760-0079,香川県高松市松縄町４９番地２,2018/01/10,http://www.kyotaku.co.jp/
キ,212615,経塚工業株式会社,170-0002,東京都豊島区巣鴨１−４１−１１,2019/05/15,http://www.kyozuka.co.jp
キ,213629,株式会社共鉄工業,062-0039,北海道札幌市豊平区西岡５３０−１０,2018/03/10,
キ,106540,株式会社キョウデン,399-4603,長野県上伊那郡箕輪町大字三日町４８２−１,2019/08/11,http://www.kyoden.co.jp
キ,112497,株式会社キョウデン,399-4603,長野県上伊那郡箕輪町大字三日町４８２−１,2018/06/30,http://www.kyoden.co.jp
キ,120894,株式会社キョウデンシステム,440-0843,愛知県豊橋市東幸町字東明３５−１,2018/02/21,http://www.kyoden-system.co.jp/
キ,122128,株式会社協電社,399-3303,長野県下伊那郡松川町元大島３１７６,2019/11/15,http://kyoudensha.com
キ,112409,株式会社協電製作所,555-0011,大阪市西淀川区竹島５−７−２６,2018/07/21,http://www.kyoden-mfg.co.jp/
キ,210025,株式会社京都井口組,610-0302,京都府綴喜郡井手町大字井手小字西垣内４３番地,2017/10/27,
キ,124630,京都エイドー工業株式会社,610-0102,京都府城陽市久世荒内１９１,2019/11/24,
キ,127894,京都エレクトロン株式会社,621-0826,京都府亀岡市篠町篠下西裏４３,2019/05/23,http://kyoto-electron.co.jp/
キ,112469,京都エレックス株式会社,601-8391,京都市南区吉祥院大河原町１,2018/07/27,http://www.kyoto-elex.co.jp/
キ,500965,京都空罐工業株式会社,612-8248,京都府京都市伏見区下鳥羽上三栖町１５４,2018/08/06,http://www.kyocan.co.jp/company
キ,103981,有限会社京都情報化支援事務所,600-8815,京都市下京区中堂寺粟田町９３　京都リサーチパークスタジオ棟,2018/09/28,http://www.convi.jp/
キ,229849,株式会社京都スペーサー,590-0157,大阪府堺市南区高尾１丁５２７−１,2017/07/10,http://www.ks-asia.co.jp
キ,112492,京都精工株式会社,614-8192,京都府八幡市野尻土井ノ内５−３,2018/06/16,
キ,100723,株式会社京都製作所,613-0916,京都府京都市伏見区淀美豆町３７７−１,2020/04/25,http://www.kyotoss.co.jp
キ,112248,株式会社京都タカオシン,606-8395,京都市左京区丸太町通川端東入東丸太町１８−１,2017/08/24,http://www.kyoto-takaoshin.co.jp
キ,102703,株式会社京都調帯,601-8384,京都市南区吉祥院石原野上町１１,2018/05/18,http://kyoto-chotai.co.jp/
キ,129133,京都電機器株式会社,611-0041,京都府宇治市槇島町十六１９−１,2017/10/22,http://www.kdn.co.jp/
キ,112274,京都電線株式会社,610-0121,京都府城陽市寺田中大小３７−１,2017/06/02,
キ,120038,株式会社京都塗装,601-8151,京都市南区上鳥羽塔ノ森東向町３６−１,2017/07/08,
キ,129802,株式会社京都バネ製作所,601-8151,京都市南区上鳥羽塔ノ森東向町９３−２２,2019/03/01,
キ,112344,京都プラス精機株式会社,627-0006,京都府京丹後市峰山町赤坂９１−１３,2018/01/05,http://www.kyoto-plus.co.jp/
キ,128707,株式会社京都プラテック,613-0024,京都府久世郡久御山町森中内６１−２,2020/01/18,http://www.kyopla.co.jp
キ,102053,京都プレス工業株式会社,619-0216,京都府木津川市州見台８−２−１,2019/07/13,
キ,102983,京都麻業株式会社,604-8412,京都市中京区西ノ京南聖町１,2019/03/06,http://www.kyoma.co.jp
キ,129949,株式会社京都モノテック,603-8478,京都市北区大宮釈迦谷３−５９,2019/04/23,http://www.k-monotech.co.jp/
キ,102653,京都理化学器械株式会社,607-8134,京都市山科区大塚北溝町５５−１,2018/04/02,http://www.kyotorika.co.jp/
キ,122151,京都和光純薬株式会社,601-8343,京都市南区吉祥院稲葉町３１−１,2019/09/05,http://www.kyotowako.co.jp
キ,112452,株式会社協同,130-0005,東京都墨田区東駒形４−２０−２,2018/06/09,http://www.kyodo-rubber.co.jp
キ,226040,株式会社キョウドウ,672-8035,兵庫県姫路市飾磨区中島２０７１番地,2019/09/01,
キ,101907,有限会社共同印刷,421-0422,静岡県牧之原市静波２４５２−１,2018/11/13,
キ,102073,共同印刷株式会社,112-8501,東京都文京区小石川４−１４−１２,2019/08/10,http://www.kyodoprinting.co.jp
キ,122158,株式会社協同インターナショナル,216-0033,川崎市宮前区宮崎２−１０−９　オーミヤ宮崎台ビル,2019/11/22,http://www.kyodo-inc.co.jp
キ,221824,共同カイテック株式会社,150-0011,東京都渋谷区東３−２４−１２,2019/07/01,
キ,221908,共同ガス圧接有限会社,214-0014,神奈川県川崎市多摩区登戸１６９−４,2019/08/01,
キ,222023,有限会社共同ガス圧接,359-1151,埼玉県所沢市若狭３−２３６２−５,2019/11/01,
キ,122361,共同技研化学株式会社,359-0011,埼玉県所沢市南永井９４０,2018/08/22,http://www.kgk-tape.co.jp
キ,104194,株式会社協同技術センター,153-0042,東京都目黒区青葉台３−１７−１３　鉄信ビル４階,2018/11/30,
キ,225723,株式会社共同クレーン,781-0112,高知県高知市仁井田４６０３番地,2019/07/01,
キ,210015,株式会社協同興業,121-0824,東京都足立区西伊興２−１０−２６,2017/10/22,http://www.kyoudou-kougyou.co.jp/
キ,210604,有限会社協同工業,533-0031,大阪府大阪市東淀川区菅原２−１３−３,2018/10/13,
キ,128372,共同コンピュータ株式会社,101-0041,東京都千代田区神田須田町１−２−７　淡路町駅前ビル,2019/11/07,http://www.kyd.co.jp/kyodo/
キ,223358,共同産業株式会社,746-0101,山口県周南市大字高瀬４５８番地,2018/07/01,
キ,122006,共同精版印刷株式会社,630-8013,奈良市三条大路２−２−６,2019/03/05,http://www.kspkk.co.jp
キ,104770,協同電気株式会社,231-8549,横浜市中区山下町２２７,2018/02/25,http://www.kyododenki.co.jp/
キ,211600,株式会社共同電気,606-8383,京都府京都市左京区二条通川端東入ル新先斗町１３８番地,2020/04/14,
キ,121762,株式会社協同電業社,534-0027,大阪府大阪市都島区中野町４−４−１７,2018/05/30,
キ,100158,株式会社協同電子,452-0932,愛知県清須市朝日愛宕８３,2019/08/09,http://www.kyodo-densi.co.jp/
キ,124716,株式会社協同電子工業,997-0011,山形県鶴岡市宝田２−１０−１３,2019/12/13,
キ,212452,株式会社共同電設,781-8136,高知県高知市一宮西町２丁目７−５,2019/02/06,
キ,210292,株式会社共同土木,362-0016,埼玉県上尾市原新町２６番１号,2018/04/28,www.kyodohdoboku.co.jp
キ,210619,有限会社峡南圧送,409-3601,山梨県西八代郡市川三郷町市川大門１４６０−２２,2018/10/13,
キ,122051,京南電装株式会社,613-0034,京都府久世郡久御山町佐山新開地２４１−６,2019/02/26,
キ,112027,株式会社京二,102-0073,東京都千代田区九段北４−３−２４,2017/11/22,http://www.kyoni.co.jp
キ,213281,株式会社京八匠,607-8161,京都府京都市山科区椥辻中在家町８−１シード山科中央ビル４階,2017/06/24,
キ,223434,キョウバン工業株式会社,602-8074,京都府京都市上京区上長者町通西洞院西入有春町１７４,2018/08/01,
キ,112014,協福電子部品株式会社,567-0854,大阪府茨木市島１−１１−２４,2018/01/07,http://www.kem-net.co.jp/
キ,502157,協文社印刷株式会社,819-0001,福岡県福岡市西区小戸４−２４−５,2020/02/29,
キ,103274,株式会社協豊製作所,471-8515,愛知県豊田市トヨタ町６,2017/07/08,http://www.kyoho-ss.co.jp
キ,120723,株式会社京屋,600-8070,京都市下京区堺町上ル俵屋町２０５,2017/12/19,http://kyoyatools.com/
キ,213899,株式会社京屋,810-0022,福岡県福岡市中央区薬院１−８−２０,2018/11/17,http://www.kyoya.co.jp
キ,227601,株式会社京谷電気,039-1114,青森県八戸市北白山台二丁目８番２３号,2018/03/09,http://www.kyoyadenki.co.jp
キ,224294,株式会社郷葉,003-0838,北海道札幌市白石区北郷８条１０−１−２８,2019/03/01,
キ,112371,共楽産興株式会社,210-0852,川崎市川崎区鋼管通４−１６−１２,2018/02/21,http://www.kyoraku-s.co.jp/
キ,123756,株式会社協立,411-0822,静岡県三島市松本６９−１,2019/03/29,http://www.kyoritsu-pla.com/
キ,212178,株式会社共立,983-0013,宮城県仙台市宮城野区中野四丁目７番地の１,2018/05/16,
キ,223202,株式会社共立,974-8232,福島県いわき市錦町飯盛町１丁目１４番地,2018/06/01,http://www.k-kyouritu.com
キ,122879,協立アクト有限会社,254-0014,神奈川県平塚市四之宮６−１１−１５,2018/12/10,
キ,126862,株式会社共立エーティーエス,110-8551,東京都台東区台東２−１−１　東秋葉原ビル４階,2018/05/24,http://www.kyoritsu-ats.com/
キ,503798,共立エレックス株式会社,849-4153,佐賀県西松浦郡有田町立部甲１７０番地１,2017/07/05,http://www.kyoritsu-po.co.jp
キ,112131,共立化学株式会社,399-0033,長野県松本市笹賀６００８,2019/09/10,
キ,112459,協立化学産業株式会社,100-0011,東京都千代田区内幸町１−２−２　日比谷ダイビル１６Ｆ,2018/07/27,http://www.kyoritsu-chem.com
キ,121947,株式会社協立化工業,577-0033,大阪府東大阪市御厨東１−３−３５,2018/07/17,http://www.kyoritsuka.co.jp
キ,122743,株式会社協立化成,339-0073,埼玉県さいたま市岩槻区上野５−２−２,2018/11/07,
キ,126004,協立機興株式会社,327-0508,栃木県佐野市鉢木町１３−３３,2017/11/09,http://www.kyoritsu-kiko.co.jp
キ,223455,協立基礎株式会社,266-0031,千葉県千葉市緑区おゆみ野１丁目３９番地２,2018/08/01,
キ,112231,協立機電工業株式会社,162-8575,東京都新宿区水道町３−９,2017/07/15,http://www.kyoritsu-kiden.co.jp
キ,126701,協立技研工業株式会社,110-0005,東京都台東区上野５−７−８,2018/03/06,http://www.kyoritsu-eng.co.jp/
キ,112835,共立継器株式会社,393-0087,長野県諏訪郡下諏訪町４６８４−１,2018/10/02,http://www.washion.co.jp
キ,123340,協立軽金属株式会社,532-0027,大阪府大阪市淀川区田川２−６−９,2019/01/30,http://www.kmacnet.co.jp
キ,229411,株式会社協立建設,166-0011,東京都杉並区梅里二丁目４０番１９号,2019/11/28,http://www.kyoritsukensetu.com/
キ,211802,共立建築株式会社,150-0043,東京都渋谷区道玄坂２−１６−５,2017/08/11,http://www.kyoritsu-kenchiku.co.jp/
キ,214343,株式会社協立工業,299-1142,千葉県君津市坂田４０８−１,2019/08/30,http://www.kyrt.jp/
キ,226343,協立工業株式会社,141-0031,東京都品川区西五反田７丁目１番９号　五反田ＨＳビル６Ｆ,2020/01/01,http://www.kyoritsu-pipe.co.jp
